taxon,acc,J,margin,mb,chr,start,end,nsnp,name,known
Zn,RIN1,0.5789473684210527,0.03349282296650724,14.893153,7,9500219,24393372,52,PN6_SID485,Zx
Zx,5G10,0.38235294117647056,0.03752535496957399,17.479255,7,152038011,169517266,62,PN6_SID485,Zx
Zx,5F4,0.5925925925925926,0.03703703703703698,12.119431,10,124509988,136629419,53,PN6_SID485,Zx
NA,6G9,0.75,0.25,7.893854,1,25545213,33439067,50,PN6_SID486,Zx
Zx,6C7,0.49230769230769234,0.008436724565756837,26.736889,1,33512029,60248918,150,PN6_SID486,Zx
Zx,5F6,0.46153846153846156,0.12820512820512825,7.465761,2,236086610,243552371,35,PN6_SID486,Zx
Zx,5G7,0.75,0.08333333333333337,4.317261,3,232194852,236512113,25,PN6_SID486,Zx
Zv,TIL03,0.4,0.025000000000000022,11.063891,4,1367440,12431331,65,PN6_SID486,Zx
Zx,5F5,0.24719101123595505,0.018024344569288392,49.478586,4,51813736,101292322,198,PN6_SID486,Zx
Zx,5F3,0.3584905660377358,0.054142739950779284,28.25217,4,106203632,134455802,120,PN6_SID486,Zx
Zv,6E3,0.6666666666666666,0.06666666666666665,8.479527,4,134608178,143087705,32,PN6_SID486,Zx
Zx,5F3,0.23076923076923078,0.013377926421404701,14.529288,4,143650293,158179581,56,PN6_SID486,Zx
Zx,5F6,0.6153846153846154,0.15384615384615385,20.362596,9,1958125,22320721,68,PN6_SID486,Zx
Zx,5G10,0.2962962962962963,0.0582010582010582,47.360363,9,23467324,70827687,169,PN6_SID486,Zx
Zx,5F6,0.6956521739130435,0.08695652173913038,14.309822,9,70922940,85232762,55,PN6_SID486,Zx
Zx,5F2,0.5384615384615384,0.07692307692307687,13.901546,10,138439273,152340819,76,PN6_SID486,Zx
NA,6G2,0.4583333333333333,0.08796296296296297,11.340216,1,46243441,57583657,57,PN6_SID487,Zx
NA,6G10,0.5454545454545454,0.01155624036979963,43.885179,2,12455260,56340439,273,PN6_SID487,Zx
Zx,5G10,0.75,0.1785714285714286,4.388128,2,236039807,240427935,29,PN6_SID487,Zx
NA,6G1,0.20704845814977973,0.003211527694144234,165.927475,4,255421,166182896,927,PN6_SID487,Zx
Zx,5A6,0.4,0.06666666666666671,10.691868,5,7582730,18274598,51,PN6_SID487,Zx
NA,6G2,0.5245901639344263,0.02188746123172358,74.640914,5,18400226,93041140,339,PN6_SID487,Zx
Zx,5G10,0.6419753086419753,0.05161386285884273,47.346372,5,166528724,213875096,138,PN6_SID487,Zx
Zx,5G1,0.09523809523809523,0.011904761904761904,12.29277,5,213875173,226167943,59,PN6_SID487,Zx
Zx,5G10,0.35353535353535354,0.04765300059417704,58.011676,6,5720392,63732068,208,PN6_SID487,Zx
Zv,5E1,0.36363636363636365,0.09696969696969698,8.060906,2,41370388,49431294,55,PN6_SID488,Zx
NA,6G7,0.5181347150259067,0.048437745328936965,39.903658,2,49476601,89380259,399,PN6_SID488,Zx
NA,6G2,0.8181818181818182,0.06818181818181823,5.063936,2,89380260,94444196,63,PN6_SID488,Zx
NA,6G5,0.7402597402597403,0.037878787878787956,17.998968,2,94444830,112443798,177,PN6_SID488,Zx
NA,5G11,0.4027777777777778,0.011473429951690817,29.552349,2,112510989,142063338,333,PN6_SID488,Zx
NA,6G5,0.6363636363636364,0.020979020979020935,3.302381,2,143173777,146476158,43,PN6_SID488,Zx
NA,6G9,0.6388888888888888,0.04914529914529908,9.747639,2,146516654,156264293,96,PN6_SID488,Zx
Zx,6E10,0.7857142857142857,0.0,2.296115,2,158503848,160799963,23,PN6_SID488,Zx
Zx,6B8,0.5,0.07142857142857145,3.155707,4,255421,3411128,27,PN6_SID488,Zx
Zx,6C3,0.7037037037037037,0.060846560846560815,3.506035,4,3429550,6935585,36,PN6_SID488,Zx
Zx,6H4,0.55,0.03717948717948727,12.653133,4,165019502,177672635,67,PN6_SID488,Zx
Zx,6E5,0.3310344827586207,0.018151047175798574,41.073713,4,178106724,219180437,366,PN6_SID488,Zx
NA,6G5,0.5217391304347826,0.036024844720496885,18.803156,5,207323945,226127101,122,PN6_SID488,Zx
Zx,5E11,0.6666666666666666,0.16666666666666663,4.114724,2,75371,4190095,21,PN6_SID489,Zx
Zx,5F2,0.6022727272727273,0.06893939393939397,47.811839,4,174895608,222707447,173,PN6_SID489,Zx
NA,5G11,0.6304347826086957,0.026268115942029047,30.406742,5,167024523,197431265,83,PN6_SID489,Zx
NA,6G4,0.5365853658536586,0.01759802408150668,36.438277,7,104401910,140840187,133,PN6_SID489,Zx
Zv,6D7,0.2962962962962963,0.003988603988603956,25.589609,1,182672118,208261727,123,PN6_SID490,Zx
NA,6G4,0.6111111111111112,0.011111111111111183,5.397068,2,222042144,227439212,36,PN6_SID490,Zx
Zv,6G11,0.35,0.016666666666666663,13.739128,3,9114986,22854114,64,PN6_SID490,Zx
Zx,5G10,0.6609686609686609,0.11825509312946492,97.210273,3,23285021,120495294,701,PN6_SID490,Zx
Zx,6A6,0.5,0.09999999999999998,3.288593,3,120534984,123823577,32,PN6_SID490,Zx
NA,6G1,0.5104895104895105,0.007088149945292832,58.385988,3,123926763,182312751,280,PN6_SID490,Zx
Zn,6F5,0.7142857142857143,0.07792207792207795,6.626099,4,514639,7140738,40,PN6_SID490,Zx
Zx,6B8,0.5625,0.051861702127659615,16.449891,5,2185366,18635257,89,PN6_SID490,Zx
Zx,5G10,0.6274509803921569,0.14411764705882352,20.381954,5,115096361,135478315,120,PN6_SID490,Zx
Zx,5A5,0.3275862068965517,0.019893899204244003,29.178712,5,136035246,165213958,139,PN6_SID490,Zx
Zx,6C6,0.4375,0.008928571428571452,9.031059,5,167024523,176055582,30,PN6_SID490,Zx
Zx,6B6,0.5714285714285714,0.0714285714285714,4.048973,7,83761,4132734,29,PN6_SID490,Zx
Zx,6C1,0.4,0.06666666666666671,15.340794,10,119438672,134779466,72,PN6_SID490,Zx
Zx,5F6,0.5862068965517241,0.03781979977753058,30.860038,2,212692333,243552371,104,PN6_SID491,Zx
NA,6G3,0.6451612903225806,0.04516129032258065,22.816299,5,154528659,177344958,63,PN6_SID491,Zx
Zx,5H2,0.36,0.08413793103448275,28.903746,8,355021,29258767,67,PN6_SID491,Zx
Zx,6H4,0.4888888888888889,0.0017094017094017033,17.266129,8,29369142,46635271,78,PN6_SID491,Zx
Zx,5G10,0.35294117647058826,0.008113590263691683,39.440929,8,46650918,86091847,143,PN6_SID491,Zx
Zx,5F3,0.5964912280701754,0.014673046251993616,28.661507,8,87421958,116083465,102,PN6_SID491,Zx
Zx,5F10,0.4,0.07741935483870971,23.194711,8,117191632,140386343,79,PN6_SID491,Zx
Zx,6A6,0.5384615384615384,0.00512820512820511,12.409672,8,140713258,153122930,49,PN6_SID491,Zx
NA,6G10,0.2023121387283237,0.0011948202925695095,75.812129,3,161009568,236821697,444,PN6_SID492,Zx
Zx,5G10,0.6428571428571429,0.1821829855537721,59.48138,9,1958125,61439505,175,PN6_SID492,Zx
Zx,5F2,0.5625,0.125,17.479259,9,61677354,79156613,60,PN6_SID492,Zx
Zx,5F5,0.8620689655172413,0.09540229885057461,9.19924,9,79156618,88355858,53,PN6_SID492,Zx
Zv,5C7,0.4444444444444444,0.05982905982905978,11.86657,9,89183530,101050100,47,PN6_SID492,Zx
Zx,5G10,0.6,0.11724137931034478,42.808394,9,101329876,144138270,119,PN6_SID492,Zx
Zx,5F3,0.723404255319149,0.027752081406105522,12.354379,2,146636267,158990646,85,PN6_SID493,Zx
Zx,5F5,0.6144578313253012,0.05266007851631238,24.285954,5,10418007,34703961,145,PN6_SID493,Zx
Zx,5F6,0.3125,0.008152173913043459,22.394266,1,176965015,199359281,81,PN6_SID494,Zx
NA,6G1,0.5121951219512195,0.012195121951219523,14.633597,1,199810950,214444547,70,PN6_SID494,Zx
NA,6G5,0.5,0.09999999999999998,3.671967,1,214444580,218116547,23,PN6_SID494,Zx
Zv,5H7,0.7777777777777778,0.0505050505050505,4.838345,2,76737,4915082,26,PN6_SID494,Zx
NA,6G3,0.5450733752620545,0.03567880323700223,138.726222,2,52031289,190757511,978,PN6_SID494,Zx
Zx,5H1,0.40298507462686567,0.0491389207807118,17.045114,4,11043960,28089074,128,PN6_SID494,Zx
Zx,5G10,0.5368956743002544,0.026257376427914036,168.312894,5,11216002,179528896,742,PN6_SID494,Zx
Zx,6E1,0.5625,0.07765151515151514,8.595961,7,84081,8680042,56,PN6_SID494,Zx
Zv,TIL05,0.36363636363636365,0.06951871657754011,5.108724,8,177123337,182232061,50,PN6_SID494,Zx
Zx,5H1,0.6495176848874598,0.019292604501607635,85.661943,7,3293422,88955365,518,PN6_SID495,Zx
Zx,5G10,0.5660377358490566,0.05623381428042917,29.985467,9,1566009,31551476,116,PN6_SID495,Zx
Zx,5F2,0.7,0.0,3.156521,1,43987174,47143695,21,PN6_SID496,Zx
Zv,TIL15,0.46153846153846156,0.05244755244755245,12.652733,1,288079139,300731872,55,PN6_SID496,Zx
NA,6G1,0.5234375,0.00805288461538467,46.514298,2,19622216,66136514,280,PN6_SID496,Zx
Zv,5H11,0.7142857142857143,0.16428571428571426,7.130294,5,12988258,20118552,34,PN6_SID496,Zx
NA,6G5,0.25,0.01470588235294118,18.597964,5,20873214,39471178,96,PN6_SID496,Zx
Zx,6A8,0.75,0.05769230769230771,2.801248,5,39586085,42387333,26,PN6_SID496,Zx
Zv,6H6,0.22972972972972974,0.006200317965023849,41.299643,5,42869529,84169172,188,PN6_SID496,Zx
Zx,5H3,0.42857142857142855,0.09523809523809523,7.842657,8,295839,8138496,50,PN6_SID496,Zx
Zx,6A1,0.7894736842105263,0.1228070175438597,7.333758,8,8703663,16037421,30,PN6_SID496,Zx
Zx,6B8,0.21428571428571427,0.07142857142857142,17.385379,8,16328201,33713580,57,PN6_SID496,Zx
Zx,5E11,0.8,0.13333333333333341,2.624644,8,33742745,36367389,26,PN6_SID496,Zx
Zx,6E1,0.32727272727272727,0.012457912457912446,56.339703,8,36867425,93207128,268,PN6_SID496,Zx
Zx,5A3,0.5333333333333333,0.033333333333333326,4.152441,8,93217791,97370232,25,PN6_SID496,Zx
Zx,6A1,0.25675675675675674,0.014332514332514312,38.065115,8,97560867,135625982,198,PN6_SID496,Zx
NA,6G7,0.3611111111111111,0.017361111111111105,22.787615,1,284226907,307014522,106,PN6_SID497,Zx
Zx,5F6,0.3157894736842105,0.05388471177944859,26.966951,2,216114803,243081754,136,PN6_SID497,Zx
Zx,5H2,0.6923076923076923,0.02564102564102566,8.334985,6,100770841,109105826,21,PN6_SID497,Zx
Zx,5G10,0.5870967741935483,0.12381993803535624,118.974848,9,1958125,120932973,327,PN6_SID497,Zx
Zx,5G10,0.5878787878787879,0.01729055258467027,66.530659,10,6250342,72781001,286,PN6_SID497,Zx
Zh,Ame21870,0.7692307692307693,0.019230769230769273,4.285209,10,93790224,98075433,20,PN6_SID497,Zx
Zx,5F2,0.34782608695652173,0.050528789659224416,53.906684,10,98434135,152340819,221,PN6_SID497,Zx
NA,6G1,0.8,0.15714285714285714,4.826738,1,29860,4856598,27,PN6_SID498,Zx
NA,6G1,0.65,0.15000000000000002,6.838946,1,29860,6868806,46,PN6_SID499,Zx
Zx,5G10,0.5631067961165048,0.0054743973626107945,123.806099,10,10407759,134213858,534,PN6_SID499,Zx
Zv,6H1,0.22727272727272727,0.020376175548589337,17.690574,10,134574271,152264845,84,PN6_SID499,Zx
Zv,5C1,0.6212121212121212,0.0,19.588052,1,289351,19877403,121,PN6_SID500,Zx
NA,5G11,0.6,0.02622950819672132,35.010518,2,182656431,217666949,129,PN6_SID500,Zx
NA,5G11,0.4090909090909091,0.02020202020202022,12.203055,3,1069691,13272746,74,PN6_SID500,Zx
Zx,5F1,0.7333333333333333,0.19487179487179485,4.140472,4,3429550,7570022,34,PN6_SID500,Zx
Zx,6B4,0.423728813559322,0.04494093477144323,17.341448,4,7820456,25161904,131,PN6_SID500,Zx
Zx,5F12,0.21875,0.0039351851851851805,51.532545,4,167831396,219363941,296,PN6_SID500,Zx
Zx,6A12,0.3333333333333333,0.0,2.216405,7,271597,2488002,26,PN6_SID500,Zx
Zx,5B8,0.550561797752809,0.03836667580158948,28.137556,7,3085911,31223467,156,PN6_SID500,Zx
NA,5G11,0.4878048780487805,0.037804878048780466,17.599561,7,31553707,49153268,97,PN6_SID500,Zx
Zx,5H1,0.5185185185185185,0.03628501598044742,71.267132,7,49209240,120476372,351,PN6_SID500,Zx
Zx,6A7,0.6666666666666666,0.29166666666666663,8.479376,7,120599658,129079034,47,PN6_SID500,Zx
NA,6G5,0.6363636363636364,0.09090909090909094,4.832839,7,129374210,134207049,21,PN6_SID500,Zx
Zx,5F5,0.625,0.06944444444444442,7.091229,7,165574234,172665463,25,PN6_SID500,Zx
NA,6G4,0.6,0.016666666666666607,3.860685,7,173180844,177041529,21,PN6_SID500,Zx
Zv,6H5,0.3333333333333333,0.06666666666666665,10.257185,3,162451463,172708648,32,PN6_SID501,Zx
Zx,5F6,0.6333333333333333,0.0708333333333333,12.057269,3,173095862,185153131,67,PN6_SID501,Zx
NA,5G11,0.5299145299145299,0.025327373951227194,41.495258,7,136783391,178278649,213,PN6_SID501,Zx
NA,6G1,0.7142857142857143,0.1925465838509317,10.746338,9,106346014,117092352,37,PN6_SID501,Zx
Zx,5G10,0.32124352331606215,0.01146091462040999,60.247411,1,200010052,260257463,392,PN6_SID502,Zx
Zx,5H1,0.3333333333333333,0.017543859649122806,10.134744,3,204337346,214472090,71,PN6_SID502,Zx
NA,6G1,0.5625,0.022499999999999964,11.893002,7,172063160,183956162,102,PN6_SID502,Zx
NA,6G4,0.5263157894736842,0.05263157894736842,13.805707,9,136749769,150555476,40,PN6_SID502,Zx
Zv,parviglumis_2B,0.2857142857142857,0.10924369747899157,12.094674,9,150715128,162809802,36,PN6_SID502,Zx
Zx,5G10,0.5460992907801419,0.04265101491807288,37.420031,10,82018641,119438672,238,PN6_SID502,Zx
NA,6G9,0.5789473684210527,0.04561403508771933,10.857444,10,119658238,130515682,54,PN6_SID502,Zx
Zv,6H5,0.6153846153846154,0.015384615384615441,5.269975,10,130825759,136095734,31,PN6_SID502,Zx
Zx,5F6,0.7647058823529411,0.042483660130718914,3.150396,1,29860,3180256,29,PN6_SID503,Zx
Zx,5G10,0.25,0.04999999999999999,2.662474,1,305388749,308051223,43,PN6_SID503,Zx
NA,6E8,0.9285714285714286,0.06190476190476191,1.106671,2,25369231,26475902,24,PN6_SID503,Zx
NA,6G7,0.3349397590361446,0.023189159515760893,102.900029,2,27215786,130115815,1047,PN6_SID503,Zx
Zv,6D9,0.7368421052631579,0.08978328173374606,2.069711,2,130170196,132239907,34,PN6_SID503,Zx
NA,6G7,0.32608695652173914,0.04608695652173911,11.884475,2,132356960,144241435,123,PN6_SID503,Zx
Zx,5E11,0.6923076923076923,0.02564102564102566,1.960957,2,144310231,146271188,26,PN6_SID503,Zx
Zx,5H1,0.2956989247311828,0.005376344086021501,44.382438,2,146332676,190715114,392,PN6_SID503,Zx
NA,5G11,0.5757575757575758,0.04634581105169344,13.041102,2,190722756,203763858,77,PN6_SID503,Zx
Zx,6A6,0.23529411764705882,0.06862745098039216,10.449723,2,203763873,214213596,52,PN6_SID503,Zx
NA,5G11,0.4935064935064935,0.006327006327006335,22.484699,2,214284150,236768849,150,PN6_SID503,Zx
Zx,5E11,0.2222222222222222,0.06432748538011696,6.632482,2,236900727,243533209,59,PN6_SID503,Zx
Zx,5G10,0.9,0.17272727272727273,3.383114,3,202041233,205424347,20,PN6_SID503,Zx
NA,5G11,0.5633802816901409,0.029133706347675092,17.075866,4,19819177,36895043,145,PN6_SID503,Zx
Zx,5G10,0.648936170212766,0.16893617021276597,81.765702,9,2491103,84256805,392,PN6_SID503,Zx
Zx,5F5,0.9333333333333333,0.06666666666666665,6.069519,9,86298621,92368140,32,PN6_SID503,Zx
Zx,5H2,0.35294117647058826,0.019607843137254943,14.705876,9,92402592,107108468,73,PN6_SID503,Zx
NA,6G7,0.5783132530120482,0.022757697456492587,50.71079,9,107215198,157925988,168,PN6_SID503,Zx
Zx,5G10,0.6023622047244095,0.05391259232130874,141.246099,10,5613162,146859261,912,PN6_SID503,Zx
Zv,TIL25,0.42857142857142855,0.15079365079365076,5.428489,10,146912330,152340819,45,PN6_SID503,Zx
NA,6G1,0.5619047619047619,0.012355212355212308,43.329804,1,43987174,87316978,217,PN6_SID504,Zx
NA,6G9,0.21115537848605578,0.010242136476923375,84.842378,1,87336581,172178959,650,PN6_SID504,Zx
NA,6G7,0.5581395348837209,0.046511627906976716,32.13086,1,172213803,204344663,155,PN6_SID504,Zx
Zx,5G10,0.377431906614786,0.017278649909805155,82.479892,1,204348114,286828006,533,PN6_SID504,Zx
Zx,6A3,0.7894736842105263,0.0,8.625207,1,287008830,295634037,40,PN6_SID504,Zx
Zx,5G10,0.6071428571428571,0.1071428571428571,10.852304,2,19319188,30171492,61,PN6_SID504,Zx
Zx,5F10,0.4166666666666667,0.10416666666666669,5.618464,2,237914745,243533209,36,PN6_SID504,Zx
NA,6G9,0.6382978723404256,0.026052974381241878,9.484261,3,210436879,219921140,90,PN6_SID504,Zx
Zx,5F1,0.6666666666666666,0.13725490196078427,4.001316,4,556297,4557613,31,PN6_SID504,Zx
Zx,5G10,0.5824175824175825,0.037863126972037864,28.91332,5,14247990,43161310,195,PN6_SID504,Zx
Zv,6E7,0.39473684210526316,0.07330827067669171,17.920836,5,43260553,61181389,103,PN6_SID504,Zx
Zx,5G10,0.5348837209302325,0.002968827313211242,14.294619,5,61588427,75883046,72,PN6_SID504,Zx
Zv,TIL07,0.28205128205128205,0.042920847268673346,24.770544,5,76320308,101090852,143,PN6_SID504,Zx
NA,5G11,0.6,0.09999999999999998,6.452509,7,176668940,183121449,51,PN6_SID504,Zx
NA,6G12,0.509090909090909,0.0013986013986013734,25.514258,1,13803787,39318045,111,PN6_SID505,Zx
Zx,5G10,0.49523809523809526,0.04712488769092543,102.985152,1,184919494,287904646,419,PN6_SID505,Zx
NA,6G5,0.8,0.08571428571428574,5.995689,2,3332811,9328500,23,PN6_SID505,Zx
Zv,5C2,0.6666666666666666,0.0,4.40521,4,514639,4919849,23,PN6_SID505,Zx
Zx,5D9,0.2777777777777778,0.0146198830409357,12.378895,4,237509476,249888371,46,PN6_SID505,Zx
NA,5G11,0.3893805309734513,0.035398230088495575,55.57749,8,126590125,182167615,280,PN6_SID505,Zx
Zx,6A5,0.3,0.033333333333333326,18.977197,9,1749539,20726736,63,PN6_SID505,Zx
Zx,5H1,0.7894736842105263,0.18947368421052635,12.463585,9,21244118,33707703,40,PN6_SID505,Zx
NA,6G9,0.2727272727272727,0.010822510822510789,74.366175,9,33771352,108137527,247,PN6_SID505,Zx
NA,5G11,0.7272727272727273,0.019955654101995624,39.422624,9,108652927,148075551,86,PN6_SID505,Zx
Zx,5F2,0.8,0.022222222222222254,3.277715,2,240255494,243533209,21,PN6_SID506,Zx
Zx,5G9,0.7142857142857143,0.11428571428571432,5.033171,3,356143,5389314,46,PN6_SID506,Zx
NA,6G9,0.25287356321839083,0.008687516706762932,40.072454,4,209776430,249848884,253,PN6_SID506,Zx
Zv,5C3,0.25,0.019230769230769218,13.253128,7,83761,13336889,76,PN6_SID506,Zx
NA,6G3,0.3484848484848485,0.007021433850702141,59.59746,9,82783343,142380803,229,PN6_SID506,Zx
Zv,5H8,0.75,0.125,2.886966,10,149440228,152327194,25,PN6_SID506,Zx
Zh,Ame21882,0.4375,0.02573529411764708,16.391252,2,204553920,220945172,66,PN6_SID507,Zx
NA,6G10,0.6666666666666666,0.04166666666666663,3.085898,2,240577061,243662959,26,PN6_SID507,Zx
Zn,6F2,0.2112676056338028,0.034797017398508684,29.618094,3,147823,29765917,211,PN6_SID507,Zx
Zl,RIL2,0.17777777777777778,0.000694444444444442,17.340261,3,64276634,81616895,172,PN6_SID507,Zx
NA,6G2,0.2517814726840855,0.009418947225837054,176.619152,4,14250250,190869402,970,PN6_SID507,Zx
NA,6G7,0.6153846153846154,0.0,6.958948,6,134125243,141084191,27,PN6_SID507,Zx
Zx,5F10,0.38461538461538464,0.02097902097902099,5.833029,7,83761,5916790,47,PN6_SID507,Zx
Zv,5C5,0.8,0.18461538461538463,1.424144,8,6417941,7842085,21,PN6_SID507,Zx
Zv,5C10,0.75,0.0357142857142857,3.598113,8,8015442,11613555,28,PN6_SID507,Zx
Zx,5F2,0.26991150442477874,0.03947672181608308,148.263063,9,1749539,150012602,617,PN6_SID507,Zx
Zv,TIL08,0.3333333333333333,0.1333333333333333,5.558472,3,147823,5706295,38,PN6_SID508,Zx
NA,6G10,0.7407407407407407,0.013468013468013407,6.629769,4,6478148,13107917,57,PN6_SID508,Zx
Zv,5A9,0.7142857142857143,0.0,1.971125,6,178513106,180484231,20,PN6_SID508,Zx
NA,5G11,0.35384615384615387,0.003846153846153888,26.696453,3,17625158,44321611,129,PN6_SID509,Zx
Zx,6B4,0.38461538461538464,0.01619433198380571,6.511842,3,47932971,54444813,45,PN6_SID509,Zx
NA,6G10,0.5862068965517241,0.06896551724137923,5.713786,3,54444817,60158603,53,PN6_SID509,Zx
Zv,5B3,0.41379310344827586,0.01942690626517729,25.205022,3,60542777,85747799,184,PN6_SID509,Zx
NA,6G4,0.5227272727272727,0.022727272727272707,21.578771,3,85870024,107448795,159,PN6_SID509,Zx
Zv,6H9,0.313953488372093,0.020475227502527782,24.89925,3,107506007,132405257,184,PN6_SID509,Zx
Zx,5G9,0.5652173913043478,0.045217391304347765,14.80494,3,132534220,147339160,65,PN6_SID509,Zx
NA,6G1,0.5370370370370371,0.015297906602254496,38.175402,3,198600873,236776275,211,PN6_SID509,Zx
Zv,TIL06,0.2,0.009523809523809545,6.066933,8,388196,6455129,49,PN6_SID509,Zx
Zv,5E3,0.6,0.016666666666666607,6.208909,8,6515224,12724133,24,PN6_SID509,Zx
Zx,5F2,0.6538461538461539,0.061253561253561295,12.410309,2,13849530,26259839,68,PN6_SID510,Zx
Zv,TIL16,0.4,0.025000000000000022,7.929547,2,26265491,34195038,37,PN6_SID510,Zx
NA,6G2,0.48440748440748443,0.004058139429318486,186.160856,2,34203490,220364346,1051,PN6_SID510,Zx
Zx,5F10,0.52,0.001481481481481528,12.500229,10,133127879,145628108,62,PN6_SID510,Zx
Zv,TIL25,0.5294117647058824,0.12941176470588234,10.016855,4,514639,10531494,75,PN6_SID511,Zx
Zx,5F5,0.5282485875706214,0.004169267457306947,140.449074,4,31220719,171669793,629,PN6_SID511,Zx
NA,6G2,0.46153846153846156,0.1085972850678733,4.556817,6,176136668,180693485,39,PN6_SID511,Zx
Zx,6B10,0.5833333333333334,0.044871794871794934,5.790895,8,18822195,24613090,26,PN6_SID511,Zx
NA,6G3,0.24390243902439024,0.013133208255159456,25.228742,10,262496,25491238,101,PN6_SID511,Zx
Zx,6H2,0.6521739130434783,0.020594965675057253,7.585083,1,300705596,308290679,51,PN6_SID512,Zx
NA,6G2,0.640625,0.09776785714285718,33.294177,3,7255277,40549454,143,PN6_SID512,Zx
Zv,6D4,0.3103448275862069,0.020022246941045596,11.354454,3,142740890,154095344,73,PN6_SID512,Zx
Zx,5G12,0.5402298850574713,0.005346164127238762,42.143814,3,154099970,196243784,174,PN6_SID512,Zx
Zv,5C12,0.7272727272727273,0.08441558441558439,6.974503,4,236403119,243377622,32,PN6_SID512,Zx
Zl,Ame21865,0.4444444444444444,0.08080808080808077,6.037201,4,243888582,249925783,33,PN6_SID512,Zx
Zv,TIL03,0.25,0.04999999999999999,12.012732,6,25890486,37903218,49,PN6_SID512,Zx
Zx,5G12,0.5523012552301255,0.014486129179705376,114.27403,6,38107931,152381961,453,PN6_SID512,Zx
Zn,RIN1,0.375,0.01944444444444443,17.511656,6,152405468,169917124,111,PN6_SID512,Zx
Zv,5H12,0.6875,0.02083333333333337,6.666097,6,170069800,176735897,32,PN6_SID512,Zx
NA,6G4,0.6,0.014634146341463428,18.940871,2,347487,19288358,95,PN6_SID513,Zx
Zx,5F2,0.43478260869565216,0.018115942028985477,11.34146,2,19418035,30759495,70,PN6_SID513,Zx
Zx,5G9,0.5390070921985816,0.018736821928311276,62.531524,3,8005740,70537264,282,PN6_SID513,Zx
Zv,5A8,0.42857142857142855,0.05357142857142855,10.032564,3,70565221,80597785,56,PN6_SID513,Zx
NA,6G4,0.5526315789473685,0.026512175962293827,111.070588,3,81134310,192204898,513,PN6_SID513,Zx
Zx,5E9,0.8095238095238095,0.031746031746031744,8.71201,4,237201201,245913211,28,PN6_SID513,Zx
Zx,5F2,0.5919282511210763,0.03536716514822558,124.748317,6,25600426,150348743,398,PN6_SID513,Zx
Zx,5E12,0.5909090909090909,0.030909090909090886,35.351899,9,115203577,150555476,63,PN6_SID513,Zx
Zx,5E12,0.5,0.09999999999999998,5.570862,2,175074,5745936,30,PN6_SID514,Zx
Zv,5E5,0.6666666666666666,0.016666666666666607,10.465582,2,5745940,16211522,44,PN6_SID514,Zx
Zx,5H1,0.7222222222222222,0.03801169590643272,6.32909,2,23781650,30110740,40,PN6_SID514,Zx
Zx,6A5,0.5555555555555556,0.010101010101010166,10.275091,3,184783126,195058217,39,PN6_SID514,Zx
Zx,5F2,0.5560538116591929,0.028394237191107785,145.577872,6,25890486,171468358,424,PN6_SID514,Zx
Zv,6D1,0.4375,0.008928571428571452,7.041655,1,10286714,17328369,38,PN6_SID515,Zx
Zx,6D11,0.6111111111111112,0.05555555555555558,9.909226,2,76737,9985963,48,PN6_SID515,Zx
NA,6G10,0.2903225806451613,0.03274682306940374,43.000143,3,1170028,44170171,167,PN6_SID515,Zx
Zv,6H7,0.47619047619047616,0.011401743796109975,25.070375,3,44269476,69339851,139,PN6_SID515,Zx
NA,6G9,0.3584905660377358,0.037735849056603765,34.409601,3,69480214,103889815,208,PN6_SID515,Zx
Zv,5D12,0.6666666666666666,0.00952380952380949,15.04465,3,103960694,119005344,76,PN6_SID515,Zx
NA,6G7,0.4,0.06666666666666671,17.734073,3,119230321,136964394,119,PN6_SID515,Zx
Zx,5H3,0.5238095238095238,0.06547619047619052,19.946279,4,170773516,190719795,58,PN6_SID515,Zx
Zn,RIN1,0.27380952380952384,0.00515280739161339,43.778479,4,192870890,236649369,226,PN6_SID515,Zx
Zv,6H8,0.55,0.008333333333333415,8.161442,4,236986839,245148281,36,PN6_SID515,Zx
Zv,TIL10,0.75,0.15000000000000002,4.383916,4,245223248,249607164,20,PN6_SID515,Zx
NA,6G1,0.5274725274725275,0.0399725274725275,49.822402,6,106099572,155921974,175,PN6_SID515,Zx
NA,6G12,0.3157894736842105,0.03007518796992481,11.809317,6,156620275,168429592,69,PN6_SID515,Zx
Zx,5H1,0.5217391304347826,0.08930669800235014,33.820435,9,2116345,35936780,91,PN6_SID515,Zx
Zv,5H7,0.2777777777777778,0.02777777777777779,15.325114,9,36270979,51596093,51,PN6_SID515,Zx
Zv,TIL07,0.24324324324324326,0.024493243243243257,25.469297,1,274697246,300166543,149,PN6_SID516,Zx
NA,6G7,0.45714285714285713,0.02723631508678237,37.045767,4,20009161,57054928,203,PN6_SID516,Zx
Zv,TIL02,0.19047619047619047,0.034226190476190466,16.607239,5,209560704,226167943,76,PN6_SID516,Zx
Zv,6D5,0.5076923076923077,0.0004459308807134299,27.845247,6,105427580,133272827,126,PN6_SID516,Zx
Zx,5A3,0.6428571428571429,0.031746031746031744,5.240207,6,167658130,172898337,35,PN6_SID516,Zx
Zx,6C1,0.39285714285714285,0.011904761904761918,7.50634,6,173195520,180701860,69,PN6_SID516,Zx
Zx,5A4,0.2,0.033333333333333354,3.204228,8,422253,3626481,24,PN6_SID516,Zx
NA,6G7,0.5188679245283019,0.03738644304682043,41.768407,8,3647521,45415928,218,PN6_SID516,Zx
